num_visits,location,total_minutes_on_demo,user_age,demo_source,data_rows_input,operating_system,users_in_network,outreach_emails_sent,support_tickets_filed,converted
9,Kansas City,134.712375891,47,website,11433,OSX,21,6,1,False
8,Tulsa,149.037937158,41,website,10406,OSX,21,7,0,False
7,Phoenix,175.731651676,34,referral,8503,Other,18,5,0,True
7,Kansas City,162.515152905,39,website,11295,Other,29,5,1,False
13,Denver,71.109318197,52,email,8112,Windows,13,6,0,False
6,Atlanta,162.24141332,50,email,6991,Windows,18,6,0,False
6,Austin,179.957246099,43,email,5809,Windows,26,5,0,False
9,Tulsa,202.896269582,40,website,11052,Other,20,6,1,True
8,Las Vegas,140.095835592,45,conference,9463,Windows,18,6,0,False
6,San Diego,169.659413903,40,referral,11015,Other,22,6,1,True
9,New York,217.609785261,42,referral,8124,OSX,14,8,1,True
8,Los Angeles,133.247721696,39,referral,9821,Other,25,8,1,False
9,Tulsa,157.3737261,47,website,8915,OSX,26,5,0,True
5,Chicago,178.834920926,35,email,12379,Windows,27,6,0,False
5,Los Angeles,99.5407744093,49,email,6153,Windows,13,7,4,False
7,Freehold,139.561983296,47,email,9734,Windows,20,6,2,True
7,Phoenix,180.559277319,42,website,9362,Windows,17,6,0,False
7,Phoenix,79.1965957021,57,conference,8772,Other,11,7,1,False
11,Memphis,103.781769561,38,referral,7459,Other,25,7,1,False
4,San Jose,201.99848739,41,email,14362,OSX,20,6,0,False
7,Tulsa,163.776113035,38,email,13533,Other,31,6,1,False
7,Freehold,133.233137269,48,referral,10122,Windows,19,7,1,False
9,Atlanta,111.694840512,40,website,9798,Windows,31,6,1,False
6,Albany,159.776083465,40,website,10739,Windows,21,7,0,False
7,Kansas City,139.266897947,39,conference,7555,Windows,21,7,0,False
8,Phoenix,230.184344758,48,website,3215,OSX,14,6,0,True
9,Denver,111.835944274,36,referral,8178,Other,29,6,1,False
9,Denver,121.3848653,40,referral,9197,Windows,26,6,1,False
7,San Diego,160.509006697,46,email,13450,OSX,23,6,0,False
9,New York,207.231034377,48,email,11505,OSX,29,6,0,True
8,New York,212.195137047,36,referral,10221,Other,24,6,1,True
5,Memphis,103.926823408,44,conference,7489,Windows,22,6,1,False
10,Los Angeles,104.103082739,38,referral,7909,Other,23,7,0,False
6,Freehold,155.349124731,26,referral,9614,OSX,40,5,4,False
8,Phoenix,34.589988116,47,email,13649,Windows,15,6,0,False
5,Las Vegas,137.074614084,44,conference,9259,Other,16,7,0,False
8,Denver,161.783941066,53,website,13001,Windows,22,5,2,True
7,Chicago,93.8706088591,43,email,9949,Windows,13,5,0,False
8,Boston,167.137765803,41,website,10414,OSX,28,7,0,True
11,Chicago,121.981147327,39,website,10043,OSX,36,7,3,False
8,Boston,21.7890392059,55,conference,11029,Windows,6,6,1,False
8,Phoenix,185.645870189,47,conference,7591,OSX,26,6,0,True
6,Las Vegas,152.599883935,33,referral,11881,OSX,21,6,0,True
6,Tulsa,86.6378849584,45,conference,6758,Windows,21,4,3,False
7,Seattle,127.781803736,47,conference,7711,Windows,23,7,1,False
9,Albany,190.455752318,39,referral,7877,Other,23,6,0,True
8,Albany,216.028286174,42,referral,5534,OSX,21,6,0,True
5,Austin,180.306212277,37,conference,14913,Windows,27,6,0,False
8,San Jose,118.642735079,42,email,7703,Windows,20,7,0,False
5,Las Vegas,176.512057974,40,referral,12689,Windows,24,5,1,False
7,Albany,116.61375189,41,conference,10981,Windows,21,6,0,False
3,Phoenix,239.203164549,52,referral,4149,OSX,15,6,2,False
7,Columbus,180.489304591,39,referral,9220,OSX,17,7,0,True
6,Phoenix,211.884916461,43,conference,16830,OSX,23,6,2,False
9,San Jose,130.760451405,38,website,9595,Windows,25,8,0,False
7,Las Vegas,177.469046026,50,referral,8593,Windows,31,6,2,True
6,Kansas City,186.646329549,38,email,13619,OSX,23,6,0,False
4,Seattle,156.758490566,52,conference,9264,OSX,15,6,1,False
7,San Jose,123.413153691,46,email,10576,Windows,22,5,0,True
5,Austin,142.898044134,50,conference,5839,OSX,15,8,3,False
10,San Jose,93.8645702988,41,referral,8324,Windows,22,6,0,False
8,Chicago,152.252885686,43,website,10427,Other,29,7,3,False
9,Memphis,157.722298631,51,referral,9831,OSX,17,7,3,True
7,San Jose,149.847451491,52,referral,10050,Windows,23,4,2,True
4,Denver,156.769323533,39,email,11342,Windows,11,6,0,False
11,Los Angeles,94.0951541539,42,referral,6907,OSX,25,7,1,False
7,Las Vegas,118.014190073,34,website,8804,Windows,32,6,0,False
7,Seattle,177.990331214,44,conference,6596,Windows,15,6,0,False
7,Chicago,154.767431835,39,conference,12367,Windows,20,6,0,False
4,Chicago,130.647735501,53,conference,3827,OSX,12,6,5,False
9,Phoenix,202.749060059,42,referral,10993,OSX,16,7,1,True
4,San Diego,211.662484779,50,website,8115,Other,21,7,0,False
10,Tulsa,119.715357506,37,website,9482,Windows,23,6,0,False
10,Las Vegas,216.833842488,44,email,7161,OSX,21,7,0,True
6,New York,166.753967425,40,email,13364,Windows,22,6,0,False
5,San Jose,163.143370627,50,website,7033,Windows,20,6,1,False
8,Boston,110.176850115,42,email,14921,OSX,26,6,2,True
10,Austin,192.170080824,44,website,12309,OSX,26,5,0,False
7,Kansas City,194.116060308,43,email,4508,Windows,10,6,0,False
6,New York,150.074945187,40,email,10825,Windows,25,6,0,False
8,Atlanta,146.503648928,45,referral,9289,Windows,31,5,4,True
5,Kansas City,112.733891712,45,conference,9454,OSX,22,6,0,False
6,Denver,76.5262102291,44,conference,10827,Windows,17,7,0,False
8,Atlanta,167.116398543,37,referral,15111,OSX,28,5,1,True
6,New York,88.8747349651,54,website,6955,Windows,9,5,4,False
8,Tulsa,99.8331886231,49,email,13691,Windows,26,6,1,True
8,Seattle,116.57019071,41,referral,8143,OSX,22,6,0,False
6,Albany,179.800864963,42,website,4352,Windows,16,6,1,False
8,Kansas City,143.524850119,44,website,11840,OSX,26,8,3,False
8,Austin,129.625083215,45,email,11293,Other,24,7,1,True
11,San Jose,215.961674789,39,email,9218,OSX,23,8,0,True
10,San Diego,111.038444793,42,referral,8593,Windows,28,6,1,True
4,Seattle,87.0044272922,55,conference,4810,OSX,8,8,5,False
5,Tulsa,186.031185022,54,conference,14589,Windows,8,4,0,False
7,Austin,171.000878305,52,website,11559,Other,17,7,2,True
8,Seattle,224.740670732,45,referral,8847,OSX,21,5,1,True
6,San Diego,154.542162738,48,conference,6927,Other,17,6,0,False
7,Boston,146.94123132,37,website,11608,OSX,30,4,1,False
7,Columbus,158.684835273,49,email,14201,OSX,28,6,3,False
7,Phoenix,169.377803817,51,website,12938,Other,19,6,0,False
7,Atlanta,140.345357906,36,referral,10617,OSX,32,7,4,False
4,Albany,199.007631407,45,email,14441,Windows,20,5,0,False
8,San Jose,137.834601689,37,referral,9368,Windows,31,6,3,False
8,New York,54.3315878417,51,email,9093,Windows,11,7,1,False
8,San Diego,111.672386902,49,email,12499,Windows,16,5,2,True
9,Chicago,197.395543646,37,referral,10562,Other,23,7,1,False
9,Boston,181.312851126,38,website,14202,OSX,18,5,1,True
9,Tulsa,187.877129101,40,referral,12548,OSX,24,7,0,True
10,Columbus,113.628818955,41,referral,9487,OSX,36,5,4,False
10,Boston,109.149690435,41,email,8386,Windows,26,5,2,True
6,Denver,147.948711427,42,website,11982,Windows,21,6,0,False
5,Albany,145.612405047,46,email,5888,Windows,20,5,2,False
7,Denver,158.125823002,43,website,7938,Windows,27,5,4,True
7,Seattle,148.640377421,37,website,11521,Windows,34,6,1,True
8,Memphis,167.347373648,29,referral,11817,OSX,38,6,3,False
5,Memphis,130.332539092,45,conference,5765,Other,17,6,2,False
6,Albany,118.444503417,48,email,7685,Windows,19,6,1,False
8,Austin,114.538998631,41,website,7730,Windows,15,6,0,False
8,Las Vegas,150.389781747,45,website,7059,Windows,30,7,2,True
10,Tulsa,129.988316177,32,website,10407,Windows,28,6,0,False
8,San Diego,204.091252604,45,email,8825,Other,22,7,0,True
7,Kansas City,160.2063298,50,email,6126,Windows,13,6,0,False
9,Tulsa,196.073880897,38,referral,9409,OSX,24,6,0,True
9,Memphis,216.722238573,45,email,10403,Other,23,6,1,True
7,Seattle,128.258753837,48,website,7972,Windows,20,7,3,True
7,Kansas City,154.249783089,40,website,11924,Windows,27,6,1,False
4,Seattle,186.919337624,37,website,12307,Windows,16,6,0,False
7,Seattle,132.424623026,32,referral,14821,Other,27,4,0,True
8,Las Vegas,85.0086258984,42,referral,12453,Windows,37,7,3,True
7,Austin,145.064303478,44,referral,10560,Windows,16,7,0,False
9,Memphis,129.125725419,26,email,9535,Windows,39,6,2,False
6,Los Angeles,113.462084689,45,email,2840,Windows,15,6,4,False
7,San Jose,222.565662104,43,referral,8635,Other,19,8,2,True
6,Atlanta,156.827629978,46,conference,11940,Windows,10,6,0,False
6,Atlanta,116.006191223,53,website,6426,Windows,10,5,3,False
8,Seattle,139.972267565,38,website,9630,OSX,32,7,4,True
6,Seattle,163.709390687,50,website,7402,Windows,15,6,0,False
6,Boston,138.402941789,43,email,7208,Windows,17,7,1,False
7,Memphis,146.097857962,44,website,5551,Windows,15,7,0,False
10,San Diego,120.588656368,41,referral,10699,Windows,25,6,1,False
7,Tulsa,153.743150686,45,referral,10575,Windows,14,7,0,False
7,New York,88.3775963232,38,conference,7490,Windows,21,5,0,False
9,Albany,144.477000731,45,referral,10257,OSX,27,6,4,False
7,Los Angeles,216.629431375,49,referral,4565,OSX,18,6,0,True
6,New York,154.031669691,47,referral,9499,OSX,30,7,2,True
6,Denver,88.412869192,45,conference,8496,Other,18,7,2,False
4,Las Vegas,126.392294623,50,email,10550,Other,20,7,0,False
10,Columbus,129.845966868,39,referral,9656,OSX,37,5,4,False
9,Seattle,81.0644169729,48,referral,12474,Windows,27,6,4,True
8,Memphis,138.217904081,45,conference,10955,Windows,29,6,2,False
5,Austin,139.194849153,43,website,5398,Windows,22,6,2,False
7,Seattle,186.488071267,42,referral,8013,OSX,23,7,0,True
7,Memphis,154.104525661,49,email,11670,Windows,15,7,0,True
6,New York,198.027233296,50,website,6834,Windows,17,5,0,False
10,Las Vegas,67.969946868,42,referral,11441,Windows,19,7,0,True
7,Tulsa,131.834188361,37,referral,8965,Windows,28,6,1,False
7,Denver,118.637216609,49,conference,7372,Other,14,4,1,False
5,Seattle,117.937123777,43,website,8179,Windows,20,6,2,False
5,Phoenix,156.884999635,41,email,10732,Windows,14,7,0,False
7,Boston,130.988185996,46,referral,11148,Windows,29,6,3,True
5,Denver,162.803435435,52,conference,12924,Windows,19,7,0,False
12,Memphis,109.346009509,37,website,10460,OSX,36,5,5,False
4,Las Vegas,257.344023216,51,conference,2355,OSX,21,6,2,False
5,Austin,178.275091381,56,website,11135,OSX,6,6,1,True
9,Chicago,140.002048537,33,website,9271,OSX,38,7,1,False
6,Albany,173.24304868,51,referral,10497,Windows,30,7,2,True
8,San Diego,132.734848643,37,referral,10500,OSX,27,7,0,False
5,Chicago,184.953794247,46,email,13305,Other,16,7,0,False
5,Chicago,217.074864229,50,email,7936,OSX,18,7,0,False
7,Seattle,147.326431227,46,website,7881,Windows,12,5,0,False
7,Columbus,89.9860148725,49,conference,8654,OSX,12,7,1,False
9,Seattle,113.53979444,47,website,13749,Other,24,6,3,True
11,Memphis,109.517014242,37,website,9033,Windows,33,6,2,False
6,Phoenix,169.56485766,55,website,12187,Windows,16,6,3,True
8,Los Angeles,111.394347237,44,email,14239,Windows,26,6,3,True
9,Los Angeles,125.20157718,35,referral,7824,OSX,34,5,3,False
9,Memphis,112.579619191,47,email,9739,Windows,22,6,0,False
8,Phoenix,156.284355706,44,email,12864,Windows,28,6,1,False
7,Los Angeles,101.644415697,45,conference,10504,Windows,17,7,0,False
4,Chicago,195.871719747,50,website,7821,Other,17,7,0,False
5,Phoenix,192.484649409,44,conference,14297,Windows,19,5,0,False
7,Boston,177.908877465,45,conference,15302,OSX,30,5,3,False
6,Albany,191.476659622,48,referral,12801,OSX,18,6,2,False
5,Albany,197.501424532,49,conference,7907,Windows,26,6,0,False
8,Seattle,126.765025499,50,website,9809,Windows,16,7,0,False
9,San Jose,101.877392126,38,referral,7354,Other,31,7,1,False
9,Austin,117.573751361,34,referral,7701,Other,35,6,2,False
8,San Diego,136.061013694,48,website,11013,Windows,21,7,1,False
5,Kansas City,134.823713615,41,referral,12059,OSX,17,7,1,True
9,Denver,135.667937139,39,website,9528,Windows,27,7,0,False
6,San Diego,191.593110088,47,website,13514,OSX,16,5,2,True
6,Freehold,150.804758715,48,email,6445,Windows,13,6,0,False
7,Kansas City,129.318650223,40,referral,9174,Windows,11,6,0,False
7,Chicago,102.288894496,46,conference,7368,Windows,16,6,1,False
8,Las Vegas,160.492739831,39,website,11256,Other,24,7,0,False
6,Denver,205.181935929,38,conference,15391,Windows,27,5,2,False
6,Atlanta,151.186550986,53,referral,12143,Windows,15,6,5,True
5,San Jose,116.966692617,42,conference,7945,Windows,28,7,1,False
7,Kansas City,116.839440565,41,referral,9843,Windows,20,4,0,False
6,New York,125.116409007,42,conference,7118,Windows,17,7,0,False
11,Seattle,122.419591635,35,referral,8503,Other,29,5,1,False
8,Freehold,134.755919636,39,referral,8453,Windows,21,5,0,False
6,Las Vegas,90.5432106962,49,conference,8435,OSX,14,5,1,False
5,San Jose,172.745340962,44,conference,5638,Other,21,7,1,False
10,Austin,125.010475007,45,website,10539,Other,23,6,1,False
10,New York,119.678369902,33,referral,8710,OSX,31,6,1,False
7,Denver,186.354026265,50,conference,8034,OSX,26,5,0,True
7,Tulsa,135.740795066,47,conference,5159,OSX,11,7,0,False
6,Denver,137.756647891,46,referral,8388,Windows,31,7,3,True
6,Columbus,166.45877694,45,email,10114,Other,21,6,1,True
5,Los Angeles,186.850810449,42,conference,7118,OSX,22,7,0,False
8,Las Vegas,147.650491863,42,email,9626,Other,29,6,0,False
3,Denver,213.490678444,46,conference,15369,Windows,20,7,0,False
8,Chicago,131.215741384,43,email,11770,Windows,22,7,0,False
9,Boston,163.004507618,54,website,12887,Other,14,7,2,True
6,San Diego,109.280072443,48,conference,9467,Other,16,7,0,True
9,Denver,124.200425727,44,referral,11259,OSX,32,5,4,False
5,Albany,247.781081333,50,email,7755,Other,25,5,0,False
9,Denver,127.772425966,41,referral,8941,Windows,20,7,0,False
10,Memphis,99.2638958832,41,referral,7595,Windows,29,6,1,False
6,Boston,161.261479395,45,email,12148,Windows,20,7,0,False
7,Columbus,131.622196491,55,email,16379,OSX,13,7,1,True
8,Atlanta,158.560511615,37,email,16442,Other,30,6,2,True
7,Columbus,152.251291071,43,website,11261,Windows,19,6,0,False
7,San Diego,128.647828124,42,email,9677,Windows,18,7,0,False
6,Kansas City,121.09600984,45,referral,5532,Windows,22,6,2,False
11,Albany,106.292435148,25,referral,6866,Windows,36,6,1,False
7,San Diego,159.340469913,37,referral,11866,Other,21,7,1,True
6,Los Angeles,155.425077199,51,email,9382,Windows,21,8,0,False
7,Chicago,128.695624175,37,referral,9050,Windows,26,6,0,False
7,Albany,145.83495236,37,website,11072,Windows,20,7,0,False
6,San Diego,142.049122795,49,website,10141,Other,11,7,3,True
9,Freehold,120.086518987,46,email,10766,Windows,24,6,1,True
7,Freehold,169.476021673,36,website,12502,Windows,23,5,1,False
6,Boston,121.432987229,49,referral,12714,Windows,24,8,4,True
6,Austin,125.809996767,42,website,11273,Windows,32,4,0,False
8,Las Vegas,138.088084589,38,website,10612,Windows,17,6,0,False
11,Freehold,96.536782264,41,conference,12087,Windows,28,6,3,True
7,San Jose,156.635437215,38,referral,13332,OSX,20,5,1,True
6,Freehold,174.397068594,42,referral,11711,OSX,23,6,1,False
4,Austin,186.433895757,50,email,13731,Windows,11,6,0,False
7,San Diego,154.341352359,47,website,13750,OSX,18,7,4,True
7,Columbus,123.184192917,46,conference,10209,Windows,19,7,0,False
4,Columbus,176.577718563,50,conference,14670,Windows,13,5,0,False
6,Phoenix,139.134201838,30,referral,16818,Windows,26,6,4,True
4,Boston,160.744948323,46,conference,10092,OSX,21,6,0,False
8,Tulsa,125.841958113,44,website,9921,OSX,26,5,1,False
5,Kansas City,172.808340733,47,email,7363,Windows,22,4,1,False
8,Kansas City,168.161810929,47,email,10263,Windows,16,7,3,True
9,Los Angeles,136.007267205,35,referral,9306,Windows,28,6,1,False
7,Austin,145.658589286,45,referral,10043,Other,31,6,4,True
8,Tulsa,118.021784575,38,referral,9263,Windows,26,7,0,False
8,San Jose,135.399111189,42,conference,8971,Windows,19,7,0,False
8,Memphis,107.020402776,31,referral,8812,Windows,31,7,1,False
9,San Jose,163.086607185,41,referral,8522,OSX,37,7,0,True
10,New York,97.1904684121,35,referral,7619,Windows,33,5,1,False
5,Phoenix,156.210682578,51,referral,9129,Windows,29,7,2,True
9,Seattle,116.309385545,42,website,9357,Windows,20,6,0,False
8,Atlanta,91.9637595428,50,referral,10557,Windows,10,5,0,False
7,Atlanta,116.070025015,46,email,7259,Windows,17,7,1,False
8,Tulsa,105.334724869,35,referral,8394,Windows,20,6,0,False
7,Boston,119.25200172,41,referral,10368,Windows,26,7,1,False
6,Denver,92.2214527492,50,conference,8942,Windows,15,8,1,False
10,Phoenix,110.386606954,40,conference,8325,Windows,29,6,1,True
9,Memphis,114.781886493,43,email,12440,Windows,20,6,4,True
6,San Diego,123.255648763,48,conference,8283,Other,17,6,1,False
7,Memphis,110.936335849,44,email,12703,Windows,23,7,0,False
6,Freehold,206.200789309,52,website,9918,OSX,11,7,2,True
6,Chicago,144.951911386,35,referral,13925,OSX,19,7,1,True
5,Denver,182.738663849,55,website,6260,Other,12,5,1,False
4,Freehold,195.393066002,44,conference,15376,Other,21,7,0,False
7,Phoenix,89.1550426606,49,conference,10049,OSX,14,6,0,False
7,Tulsa,212.548387554,45,email,10866,Other,12,7,2,True
7,Seattle,144.723166609,45,email,6098,Windows,17,5,1,False
6,Boston,129.935216817,56,conference,5378,OSX,12,5,3,False
7,Phoenix,180.784310094,34,email,8970,Windows,30,4,0,False
6,Seattle,171.811663217,44,email,14521,Windows,21,5,0,True
6,Phoenix,183.261199682,55,referral,7613,Windows,12,8,0,False
5,Freehold,185.927652216,51,conference,4069,OSX,16,6,1,False
4,San Diego,127.323444751,36,referral,10303,OSX,16,6,1,True
8,Freehold,110.116042099,48,conference,14392,Windows,12,5,2,True
11,Columbus,111.210487343,39,website,11115,Other,32,4,3,False
9,Las Vegas,117.432623382,41,referral,8226,Windows,29,4,1,False
3,Columbus,238.865418114,58,website,5122,OSX,15,8,1,False
10,San Diego,149.692415858,50,email,13368,OSX,26,7,3,False
10,Los Angeles,99.5227348809,52,email,9572,Windows,16,6,0,False
6,Boston,140.47286189,39,referral,10107,Windows,24,6,1,False
4,Denver,197.441714994,46,conference,15903,Other,21,5,0,True
7,Denver,191.08306762,41,referral,3777,Windows,34,7,1,True
8,Albany,131.223049396,57,email,12785,Windows,12,6,0,False
7,Columbus,171.701502557,47,referral,3398,OSX,29,6,1,True
2,Kansas City,210.751236287,42,email,15623,Other,26,7,1,False
5,Freehold,174.025421264,51,email,5324,Windows,17,6,2,False
8,Kansas City,170.783241496,35,referral,11582,OSX,22,6,0,True
9,San Jose,136.831310109,49,email,11592,Windows,14,5,0,False
5,Denver,167.930327319,51,email,8952,OSX,13,6,0,False
6,Seattle,204.081712702,41,conference,7351,Windows,30,5,0,False
10,Kansas City,134.88964933,45,website,12728,Windows,30,6,2,True
6,Freehold,160.994463058,43,conference,11756,Windows,24,6,0,False
6,Freehold,141.930147978,44,conference,9590,Windows,21,6,0,False
6,Kansas City,188.369369296,56,website,6707,Windows,12,4,0,False
6,Kansas City,131.25743249,44,conference,9623,Other,20,6,0,False
6,Los Angeles,181.187038122,44,website,6522,Windows,18,7,0,False
6,Las Vegas,142.488204696,48,conference,10280,OSX,14,7,0,False
11,Tulsa,106.064657058,36,referral,7827,Other,31,6,1,False
7,Memphis,136.830281258,55,email,15281,Windows,18,6,2,True
6,Los Angeles,108.347003148,50,email,9276,Other,10,6,0,False
8,Columbus,160.300507797,49,email,10184,Windows,17,6,1,True
8,Columbus,175.889495615,33,referral,10019,OSX,27,7,0,True
8,Seattle,146.927898679,54,website,12768,Windows,8,5,0,False
7,Los Angeles,180.62645907,40,referral,11379,Other,28,6,1,True
8,Las Vegas,187.314158646,43,email,12819,OSX,32,7,0,True
5,Memphis,183.435989598,47,website,4027,Windows,14,8,2,False
5,Albany,101.929711106,47,referral,9658,Windows,16,6,1,False
7,Tulsa,151.348480505,37,website,10689,Windows,23,6,0,True
9,Tulsa,137.658787111,45,email,11739,OSX,21,6,1,True
10,Atlanta,145.521207851,39,referral,11558,OSX,28,4,2,False
